327bat	Bacillus_amyloliquefaciens_CC178_complete_genome	genome	-	NC_022653.1	at_nt_txpa_rata_bacillus	NaN - rows are merged	blastn	NaN - rows are merged	2087894	2087849	46	1	46	46	3916828
295bat	Bacillus_amyloliquefaciens_subsp_plantarum_NAU_B3_complete_genome	genome	+	NC_022530.1	at_nt_txpa_rata_bacillus	NaN - rows are merged	blastn	NaN - rows are merged	1824658	1824703	46	1	46	46	4196170
323bat	Bacillus_amyloliquefaciens_subsp_plantarum_str_FZB42_complete_genome	genome	-	NC_009725.1	at_nt_txpa_rata_bacillus	NaN - rows are merged	blastn	NaN - rows are merged	2090818	2090773	46	1	46	46	3918589
204bat	Bacillus_gibsonii_strain_FJAT_10019_chromosome_complete_genome	genome	-	NZ_CP017070.1	at_nt_txpa_rata_bacillus	NaN - rows are merged	blastn	NaN - rows are merged	1327832	1327678	155	1	153	221	4100094
303bat	Bacillus_gibsonii_strain_FJAT_10019_chromosome_complete_genome	genome	-	NZ_CP017070.1	at_nt_txpa_rata_bacillus	NaN - rows are merged	blastn	NaN - rows are merged	1328314	1328264	51	1	51	51	4100094
503bat	Bacillus_licheniformis_ATCC_14580_complete_genome	genome	+	NC_006270.3	at_nt_txpa_rata_bacillus	306bat_bac:Bacillus_velezensis_strain_NKG_1_chromosome_complete_genome_tasys:at_nt_txpa_rata_bacillu	blastn	5.04e-08	1300314	1300359	47	1	46	46	4222597
502bat	Bacillus_licheniformis_DSM_13_=_ATCC_14580_complete_genome	genome	+	NC_006322.1	at_nt_txpa_rata_bacillus	306bat_bac:Bacillus_velezensis_strain_NKG_1_chromosome_complete_genome_tasys:at_nt_txpa_rata_bacillu	blastn	5.04e-08	1300165	1300210	47	1	46	46	4222645
501bat	Bacillus_licheniformis_strain_0DA23_1_chromosome_complete_genome	genome	+	NZ_CP031126.1	at_nt_txpa_rata_bacillus	306bat_bac:Bacillus_velezensis_strain_NKG_1_chromosome_complete_genome_tasys:at_nt_txpa_rata_bacillu	blastn	5.04e-08	1496074	1496119	47	1	46	46	4405373
500bat	Bacillus_licheniformis_strain_CBA7132_chromosome_complete_genome	genome	+	NZ_CP021970.1	at_nt_txpa_rata_bacillus	306bat_bac:Bacillus_velezensis_strain_NKG_1_chromosome_complete_genome_tasys:at_nt_txpa_rata_bacillu	blastn	5.04e-08	1307261	1307306	47	1	46	46	4208157
499bat	Bacillus_licheniformis_strain_HRBL_15TDI7_chromosome_complete_genome	genome	+	NZ_CP014781.1	at_nt_txpa_rata_bacillus	306bat_bac:Bacillus_velezensis_strain_NKG_1_chromosome_complete_genome_tasys:at_nt_txpa_rata_bacillu	blastn	5.04e-08	1307899	1307944	47	1	46	46	4252398
