1094bat	Bacillus_amyloliquefaciens_subsp_plantarum_TrigoCor1448_complete_genome	genome	+	NZ_CP007244.1	at_nt_bsrg_sr4	unknown	blastn	0	1834294	1834486	192	0	0	0	3957904
167bat	Bacillus_velezensis_strain_1B_23_chromosome_complete_genome	genome	-	NZ_CP033967.1	at_nt_bsrg_sr4	unknown	blastn	0	2942165	2941973	192	0	0	0	4141063
1099bat	Bacillus_amyloliquefaciens_CC178_complete_genome	genome	+	NC_022653.1	at_nt_bsrg_sr4	unknown	blastn	0	1790189	1790381	192	0	0	0	3916828
1093bat	Bacillus_amyloliquefaciens_strain_B15_chromosome_complete_genome	genome	+	NZ_CP014783.1	at_nt_bsrg_sr4	unknown	blastn	0	1805502	1805693	191	0	0	0	4006754
1093bat	Bacillus_velezensis_S141_DNA_complete_genome	genome	+	NZ_AP018402.1	at_nt_bsrg_sr4	unknown	blastn	0	1839488	1839678	190	0	0	0	3974582
1080bat	Bacillus_amyloliquefaciens_UMAF6614_complete_genome	genome	+	NZ_CP006960.1	at_nt_bsrg_sr4	unknown	blastn	0	2542617	2542814	197	0	0	0	4005145
1046bat	Bacillus_amyloliquefaciens_UMAF6639_complete_genome	genome	+	NZ_CP006058.1	at_nt_bsrg_sr4	unknown	blastn	0	29425	29622	197	0	0	0	4034636
1639bat	Bacillus_velezensis_strain_DKU_NT_04_chromosome_complete_genome	genome	-	NZ_CP026533.1	at_nt_bsrg_sr4	unknown	blastn	0	4142043	4141846	197	0	0	0	4166265
1698bat	Bacillus_siamensis_strain_SCSIO_05746_chromosome_complete_genome	genome	-	NZ_CP025001.1	at_nt_bsrg_sr4	unknown	blastn	0	2358711	2358514	197	0	0	0	4268316
1105bat	Bacillus_halotolerans_strain_ZB201702_chromosome_complete_genome	genome	+	NZ_CP029364.1	at_nt_bsrg_sr4	unknown	blastn	0	4046916	4047112	196	0	0	0	4154245
1038bat	Bacillus_amyloliquefaciens_subsp_plantarum_NAU_B3_complete_genome	genome	+	NC_022530.1	at_nt_bsrg_sr4	unknown	blastn	0	1824626	1824812	186	0	0	0	4196170
1821bat	Bacillus_velezensis_strain_JJ_D34_chromosome_complete_genome	genome	-	NZ_CP011346.1	at_nt_bsrg_sr4	unknown	blastn	0	2128126	2127940	186	0	0	0	4105955
