1441it	Citrobacter_freundii_CFNIH1_complete_genome	genome	+	NZ_CP007557.1	t_nt_tisb_istr_smax	not defined	infernal	1.8e-21	1330345	1330427	82	0	0	0	0
1593it	Citrobacter_freundii_CFNIH1_complete_genome	genome	+	NZ_CP007557.1	t_pro_tisb_istr_smax	not defined	infernal	6.9e-14	1330345	1330431	86	0	0	0	0
1635iat	Citrobacter_freundii_CFNIH1_complete_genome	genome	-	NZ_CP007557.1	at_nt_tisb_istr_smax	not defined	infernal	8.3e-17	1330092	1329952	140	0	0	0	0
16168bt	Citrobacter_freundii_CFNIH1_complete_genome	genome	+	NZ_CP007557.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	1330345	1330434	90	1	81	83	5099034
1672it	Citrobacter_freundii_complex_sp_CFNIH2_chromosome_complete_genome	genome	-	NZ_CP025757.1	t_nt_tisb_istr_smax	not defined	infernal	1.6e-20	4030082	4030000	82	0	0	0	0
1639it	Citrobacter_freundii_complex_sp_CFNIH2_chromosome_complete_genome	genome	-	NZ_CP025757.1	t_pro_tisb_istr_smax	not defined	infernal	4.9e-13	4030082	4029996	86	0	0	0	0
15619bt	Citrobacter_freundii_complex_sp_CFNIH2_chromosome_complete_genome	genome	-	NZ_CP025757.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	4030082	4030000	83	1	83	83	5277996
995iat	Citrobacter_freundii_complex_sp_CFNIH2_chromosome_complete_genome	genome	+	NZ_CP025757.1	at_nt_tisb_istr_smax	not defined	infernal	7.6e-20	4030334	4030473	139	0	0	0	0
1248bt	Citrobacter_freundii_complex_sp_CFNIH3_chromosome_complete_genome	genome	-	NZ_CP026235.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	5207109	5207020	90	1	90	90	5334524
1594it	Citrobacter_freundii_complex_sp_CFNIH3_chromosome_complete_genome	genome	-	NZ_CP026235.1	t_pro_tisb_istr_smax	not defined	infernal	6.9e-14	5207109	5207023	86	0	0	0	0
1442it	Citrobacter_freundii_complex_sp_CFNIH3_chromosome_complete_genome	genome	-	NZ_CP026235.1	t_nt_tisb_istr_smax	not defined	infernal	1.8e-21	5207109	5207027	82	0	0	0	0
1017iat	Citrobacter_freundii_complex_sp_CFNIH3_chromosome_complete_genome	genome	+	NZ_CP026235.1	at_nt_tisb_istr_smax	not defined	infernal	6.5e-19	5207362	5207502	140	0	0	0	0
1602it	Citrobacter_freundii_complex_sp_CFNIH4_chromosome_complete_genome	genome	+	NZ_CP026231.1	t_pro_tisb_istr_smax	not defined	infernal	1.1e-13	4329655	4329741	86	0	0	0	0
1601it	Citrobacter_freundii_complex_sp_CFNIH4_chromosome_complete_genome	genome	+	NZ_CP026231.1	t_nt_tisb_istr_smax	not defined	infernal	2.6e-21	4329655	4329737	82	0	0	0	0
16165bt	Citrobacter_freundii_complex_sp_CFNIH4_chromosome_complete_genome	genome	+	NZ_CP026231.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	4329655	4329744	90	1	81	83	5079781
961iat	Citrobacter_freundii_complex_sp_CFNIH4_chromosome_complete_genome	genome	-	NZ_CP026231.1	at_nt_tisb_istr_smax	not defined	infernal	1.5e-20	4329402	4329263	139	0	0	0	0
1443it	Citrobacter_freundii_complex_sp_CFNIH9_chromosome_complete_genome	genome	-	NZ_CP026238.1	t_nt_tisb_istr_smax	not defined	infernal	1.8e-21	131876	131794	82	0	0	0	0
1246bt	Citrobacter_freundii_complex_sp_CFNIH9_chromosome_complete_genome	genome	-	NZ_CP026238.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	131876	131787	90	1	90	90	5016446
1595it	Citrobacter_freundii_complex_sp_CFNIH9_chromosome_complete_genome	genome	-	NZ_CP026238.1	t_pro_tisb_istr_smax	not defined	infernal	6.9e-14	131876	131790	86	0	0	0	0
1006iat	Citrobacter_freundii_complex_sp_CFNIH9_chromosome_complete_genome	genome	+	NZ_CP026238.1	at_nt_tisb_istr_smax	not defined	infernal	3.7e-19	132129	132269	140	0	0	0	0
979iat	Citrobacter_freundii_complex_strain_ABFQG_complete_genome	genome	-	NZ_CP036435.1	at_nt_tisb_istr_smax	not defined	infernal	1.5e-20	663352	663213	139	0	0	0	0
1621it	Citrobacter_freundii_complex_strain_ABFQG_complete_genome	genome	+	NZ_CP036435.1	t_pro_tisb_istr_smax	not defined	infernal	1.1e-13	663605	663691	86	0	0	0	0
16139bt	Citrobacter_freundii_complex_strain_ABFQG_complete_genome	genome	+	NZ_CP036435.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	663605	663694	90	1	81	83	4883650
1620it	Citrobacter_freundii_complex_strain_ABFQG_complete_genome	genome	+	NZ_CP036435.1	t_nt_tisb_istr_smax	not defined	infernal	2.6e-21	663605	663687	82	0	0	0	0
1249bt	Citrobacter_freundii_isolate_Citrobacter_freundii_str_U2785_genome_assembly_chromosome_1	genome	-	NZ_LS992183.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	30571	30482	90	1	90	90	5009078
960iat	Citrobacter_freundii_isolate_Citrobacter_freundii_str_U2785_genome_assembly_chromosome_1	genome	+	NZ_LS992183.1	at_nt_tisb_istr_smax	not defined	infernal	1.5e-20	30824	30963	139	0	0	0	0
1600it	Citrobacter_freundii_isolate_Citrobacter_freundii_str_U2785_genome_assembly_chromosome_1	genome	-	NZ_LS992183.1	t_nt_tisb_istr_smax	not defined	infernal	2.6e-21	30571	30489	82	0	0	0	0
1601it	Citrobacter_freundii_isolate_Citrobacter_freundii_str_U2785_genome_assembly_chromosome_1	genome	-	NZ_LS992183.1	t_pro_tisb_istr_smax	not defined	infernal	1.1e-13	30571	30485	86	0	0	0	0
993iat	Citrobacter_freundii_strain_18_1_chromosome_complete_genome	genome	+	NZ_CP022273.1	at_nt_tisb_istr_smax	not defined	infernal	6.6e-20	3203196	3203335	139	0	0	0	0
1602it	Citrobacter_freundii_strain_18_1_chromosome_complete_genome	genome	-	NZ_CP022273.1	t_nt_tisb_istr_smax	not defined	infernal	2.6e-21	3202944	3202862	82	0	0	0	0
1603it	Citrobacter_freundii_strain_18_1_chromosome_complete_genome	genome	-	NZ_CP022273.1	t_pro_tisb_istr_smax	not defined	infernal	1.1e-13	3202944	3202858	86	0	0	0	0
1245bt	Citrobacter_freundii_strain_18_1_chromosome_complete_genome	genome	-	NZ_CP022273.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	3202944	3202855	90	1	90	90	5215381
1221bt	Citrobacter_freundii_strain_705SK3_chromosome_complete_genome	genome	-	NZ_CP022151.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	31482	31393	90	1	90	90	5242839
1628it	Citrobacter_freundii_strain_705SK3_chromosome_complete_genome	genome	-	NZ_CP022151.1	t_nt_tisb_istr_smax	not defined	infernal	3.5e-21	31482	31400	82	0	0	0	0
