1bat	Escherichia_coli_UMNF18_chromosome_whole_genome_shotgun_sequence	chromosome	+	NZ_AGTD01000001.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	2568892	2568972	81	1	81	81	5239207
2bat	Escherichia_coli_UMNF18_chromosome_whole_genome_shotgun_sequence	chromosome	+	NZ_AGTD01000001.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	3.87e-11	2569544	2569582	39	43	81	81	5239207
3bat	Escherichia_coli_strain_H8Ecoli_chromosome	chromosome	-	NZ_CP029212.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	1703397	1703317	81	1	81	81	4743004
4bat	Escherichia_coli_strain_H8Ecoli_chromosome	chromosome	-	NZ_CP029212.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.07e-16	1703994	1703925	70	12	81	81	4743004
5bat	Escherichia_coli_strain_EDL933_1_genome	chromosome	-	NZ_CP015855.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	2897186	2897106	81	1	81	81	5351654
6bat	Escherichia_coli_strain_EDL933_1_genome	chromosome	-	NZ_CP015855.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	3.87e-11	2896533	2896495	39	43	81	81	5351654
7bat	Escherichia_coli_strain_BR64_DEC_chromosome	chromosome	-	NZ_CP035354.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	2452470	2452390	81	1	81	81	4845984
8bat	Escherichia_coli_strain_BR64_DEC_chromosome	chromosome	-	NZ_CP035354.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.07e-16	2453067	2452998	70	12	81	81	4845984
9bat	Escherichia_coli_strain_BR29_DEC_chromosome	chromosome	+	NZ_CP035339.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	2401343	2401423	81	1	81	81	4807613
10bat	Escherichia_coli_strain_BR29_DEC_chromosome	chromosome	+	NZ_CP035339.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.07e-16	2400746	2400815	70	12	81	81	4807613
11bat	Escherichia_coli_strain_268_78_1_chromosome_complete_genome	chromosome	-	NZ_CP014092.2	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	4959258	4959178	81	1	81	81	5364051
12bat	Escherichia_coli_strain_268_78_1_chromosome_complete_genome	chromosome	-	NZ_CP014092.2	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.80e-09	4958606	4958568	39	43	81	81	5364051
13bat	Escherichia_coli_strain_2014C_3741_chromosome	chromosome	-	NZ_CP027328.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	2416102	2416022	81	1	81	81	5394779
14bat	Escherichia_coli_strain_2014C_3741_chromosome	chromosome	-	NZ_CP027328.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.80e-09	2415450	2415412	39	43	81	81	5394779
15bat	Escherichia_coli_strain_2014C_3716_chromosome	chromosome	+	NZ_CP027335.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	399541	399621	81	1	81	81	5568315
16bat	Escherichia_coli_strain_2014C_3716_chromosome	chromosome	+	NZ_CP027335.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	3.87e-11	400193	400231	39	43	81	81	5568315
17bat	Escherichia_coli_strain_2013C_3996_chromosome	chromosome	+	NZ_CP027572.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	3220553	3220633	81	1	81	81	5858866
18bat	Escherichia_coli_strain_2013C_3996_chromosome	chromosome	+	NZ_CP027572.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	3.87e-11	3221205	3221243	39	43	81	81	5858866
19bat	Escherichia_coli_strain_2013C_3304_chromosome	chromosome	+	NZ_CP027593.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	3643447	3643527	81	1	81	81	5310050
20bat	Escherichia_coli_strain_00_3279_chromosome	chromosome	+	NZ_CP024293.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	318812	318892	81	1	81	81	5116580
21bat	Escherichia_coli_strain_00_3279_chromosome	chromosome	+	NZ_CP024293.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.08e-11	319463	319502	40	42	81	81	5116580
22bat	Escherichia_coli_O157_H7_str_TW14588_chromosome_whole_genome_shotgun_sequence	chromosome	-	NZ_CM000662.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	3952520	3952440	81	1	81	81	5578816
23bat	Escherichia_coli_O157_H7_str_TW14588_chromosome_whole_genome_shotgun_sequence	chromosome	-	NZ_CM000662.1	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	3.87e-11	3951867	3951829	39	43	81	81	5578816
24bat	Escherichia_coli_O157_H7_str_EDL933_genome	chromosome	+	NC_002655.2	at_nt_zoro_orzo_maxS	TADB|AT6361	blastn	1.74e-34	2953698	2953778	81	1	81	81	5528445
