1099bat	Bacillus_amyloliquefaciens_CC178_complete_genome	genome	+	NC_022653.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1790262	1790381	120	3	122	122	3916828
1824bat	Bacillus_amyloliquefaciens_CC178_complete_genome	genome	-	NC_022653.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	2087894	2087740	155	1	155	155	3916828
2304bat	Bacillus_amyloliquefaciens_DSM7_complete_genome	genome	+	NC_014551.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1885686	1885840	155	1	163	163	3980199
1257bat	Bacillus_amyloliquefaciens_LFB112_complete_genome	genome	-	NC_023073.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	2166821	2166684	138	99	176	176	3942754
6199bt	Bacillus_amyloliquefaciens_LL3_complete_genome	genome	+	NC_017190.1	t_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	2273615	2273731	117	1	117	117	3995227
126bt	Bacillus_amyloliquefaciens_LL3_complete_genome	genome	+	NC_017190.1	t_pro_bsrg_sr4	NaN - rows are merged	tblastn	NaN - rows are merged	2273615	2273728	114	1	36	36	3995227
1451bat	Bacillus_amyloliquefaciens_LL3_complete_genome	genome	-	NC_017190.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	2273882	2273726	157	41	178	178	3995227
1188bat	Bacillus_amyloliquefaciens_TA208_complete_genome	genome	+	NC_017188.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1185492	1185648	157	1	155	155	3937511
105bt	Bacillus_amyloliquefaciens_TA208_complete_genome	genome	-	NC_017188.1	t_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1185759	1185643	117	1	117	117	3937511
100bt	Bacillus_amyloliquefaciens_TA208_complete_genome	genome	-	NC_017188.1	t_pro_bsrg_sr4	NaN - rows are merged	tblastn	NaN - rows are merged	1185759	1185646	114	1	38	38	3937511
1080bat	Bacillus_amyloliquefaciens_UMAF6614_complete_genome	genome	+	NZ_CP006960.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	2542687	2542814	128	1	128	128	4005145
1002bat	Bacillus_amyloliquefaciens_UMAF6614_complete_genome	genome	+	NZ_CP006960.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	2567303	2567381	79	1	79	79	4005145
1046bat	Bacillus_amyloliquefaciens_UMAF6639_complete_genome	genome	+	NZ_CP006058.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	29495	29622	128	1	128	128	4034636
1985bat	Bacillus_amyloliquefaciens_XH7_complete_genome	genome	+	NC_017191.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1187069	1187225	157	1	155	155	3939203
104bt	Bacillus_amyloliquefaciens_XH7_complete_genome	genome	-	NC_017191.1	t_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1187336	1187220	117	1	117	117	3939203
124bt	Bacillus_amyloliquefaciens_XH7_complete_genome	genome	-	NC_017191.1	t_pro_bsrg_sr4	NaN - rows are merged	tblastn	NaN - rows are merged	1187336	1187223	114	1	38	38	3939203
1160bat	Bacillus_amyloliquefaciens_Y2_complete_genome	genome	+	NC_017912.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1864734	1864888	155	1	155	155	4238624
1079bat	Bacillus_amyloliquefaciens_Y2_complete_genome	genome	+	NC_017912.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1998378	1998505	128	1	128	128	4238624
1365bat	Bacillus_amyloliquefaciens_Y2_complete_genome	genome	+	NC_017912.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	2022827	2022969	143	1	138	138	4238624
1081bat	Bacillus_amyloliquefaciens_strain_ALB69_chromosome_complete_genome	genome	+	NZ_CP029070.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1887083	1887210	128	1	128	128	4046611
1003bat	Bacillus_amyloliquefaciens_strain_ALB69_chromosome_complete_genome	genome	+	NZ_CP029070.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1911699	1911777	79	1	79	79	4046611
1048bat	Bacillus_amyloliquefaciens_strain_ALB79_chromosome_complete_genome	genome	+	NZ_CP029071.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1827696	1827823	128	1	128	128	3982905
1093bat	Bacillus_amyloliquefaciens_strain_B15_chromosome_complete_genome	genome	+	NZ_CP014783.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	1805572	1805693	122	1	122	122	4006754
1256bat	Bacillus_amyloliquefaciens_strain_B_4_chromosome_complete_genome	genome	-	NZ_CP031424.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	2120086	2119949	138	99	176	176	3919798
1151bat	Bacillus_amyloliquefaciens_strain_FS1092_chromosome_complete_genome	genome	+	NZ_CP038028.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	3779811	3779986	176	1	176	176	4240930
1568bat	Bacillus_amyloliquefaciens_strain_FS1092_chromosome_complete_genome	genome	-	NZ_CP038028.1	at_nt_bsrg_sr4	NaN - rows are merged	blastn	NaN - rows are merged	4239012	4238885	128	52	178	178	4240930
