1000iat	Citrobacter_amalonaticus_Y19_complete_genome	genome	-	NZ_CP011132.1	at_nt_tisb_istr_smax	not defined	infernal	3.4e-19	4348415	4348275	140	0	0	0	0
1625it	Citrobacter_amalonaticus_Y19_complete_genome	genome	+	NZ_CP011132.1	t_pro_tisb_istr_smax	not defined	infernal	1.5e-13	4348668	4348754	86	0	0	0	0
1670it	Citrobacter_amalonaticus_Y19_complete_genome	genome	+	NZ_CP011132.1	t_nt_tisb_istr_smax	not defined	infernal	1.6e-20	4348668	4348750	82	0	0	0	0
15621bt	Citrobacter_amalonaticus_Y19_complete_genome	genome	+	NZ_CP011132.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	4348668	4348750	83	1	83	83	5584358
15626bt	Citrobacter_amalonaticus_strain_FDAARGOS_122_complete_genome	genome	-	NZ_CP014015.2	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	1903552	1903470	83	1	83	83	4904719
1643it	Citrobacter_amalonaticus_strain_FDAARGOS_122_complete_genome	genome	-	NZ_CP014015.2	t_pro_tisb_istr_smax	not defined	infernal	4.7e-12	1903552	1903466	86	0	0	0	0
1734it	Citrobacter_amalonaticus_strain_FDAARGOS_122_complete_genome	genome	-	NZ_CP014015.2	t_nt_tisb_istr_smax	not defined	infernal	4.4e-20	1903552	1903470	82	0	0	0	0
1589iat	Citrobacter_amalonaticus_strain_FDAARGOS_122_complete_genome	genome	+	NZ_CP014015.2	at_nt_tisb_istr_smax	not defined	infernal	3.2e-18	1903805	1903944	139	0	0	0	0
952iat	Citrobacter_amalonaticus_strain_FDAARGOS_165_chromosome_complete_genome	genome	-	NZ_CP014070.2	at_nt_tisb_istr_smax	not defined	infernal	5.1e-22	544188	544049	139	0	0	0	0
1584it	Citrobacter_amalonaticus_strain_FDAARGOS_165_chromosome_complete_genome	genome	+	NZ_CP014070.2	t_pro_tisb_istr_smax	not defined	infernal	4.6e-14	544440	544526	86	0	0	0	0
15625bt	Citrobacter_amalonaticus_strain_FDAARGOS_165_chromosome_complete_genome	genome	+	NZ_CP014070.2	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	544440	544522	83	1	83	83	5030678
1638it	Citrobacter_amalonaticus_strain_FDAARGOS_165_chromosome_complete_genome	genome	+	NZ_CP014070.2	t_nt_tisb_istr_smax	not defined	infernal	3.8e-21	544440	544522	82	0	0	0	0
